allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,champExperience,champLevel,championId,championName,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,eligibleForProgression,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,pushPings,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,matchID
0,0,3,0,0,0,0,11070,13,157,Yasuo,0,0,2,1675,5243,1675,15116,0,5,2,0,0,True,0,0,False,False,False,False,False,True,1,8978,8300,0,TOP,0,0,1,6672,3046,1053,3006,0,0,3340,17,0,2,TOP,411,0,1,900,10874,685,6562,0,11,0,0,0,0,0,0,6,0,107088,11484,11052,4249,0,0,SOLO,0,208,15,126,2,3,4,3,14,535,Old Musashi ,False,200,TOP,7,1482,130273,14150,0,17972,591,0,177,90,194,1,0,12310,1980,357,0,0,6,0,0,19,2,1,9,False,NA1_4563933983
0,0,4,0,0,0,0,11225,13,11,MasterYi,0,1,3,2374,21398,2374,21690,0,6,1,2,0,True,0,0,False,False,False,False,False,True,0,11805,11350,0,JUNGLE,0,0,1,3006,6672,3124,3153,1029,2055,3364,19,2,9,JUNGLE,0,6,3,605,135,135,6992,0,111,0,0,0,0,0,1,7,0,120134,9992,16006,5123,0,0,NONE,0,49,33,32,6,15,11,3,4,122,Clockurine,False,200,JUNGLE,6,1482,167152,15803,0,23526,1562,0,28,258,194,1,1,46881,5675,528,1,1,6,0,0,23,2,6,2,False,NA1_4563933983
0,0,6,0,0,0,0,14285,15,112,Viktor,0,0,2,2645,2645,2645,19006,0,3,0,0,0,True,7,0,False,False,False,False,False,True,0,9688,9600,0,MIDDLE,0,0,1,3040,6657,3020,4630,3916,1026,3340,16,0,1,MIDDLE,0,0,1,653,104513,19775,5538,0,1,0,0,0,0,0,1,8,0,9882,732,9860,4928,0,0,SOLO,0,79,14,88,5,3,4,3,12,178,Papillon,False,200,MIDDLE,10,1482,115091,21204,0,15679,2200,0,198,126,77,1,0,696,696,280,1,2,6,0,0,14,0,2,8,False,NA1_4563933983
0,8,2,0,0,0,0,9414,12,81,Ezreal,0,0,1,2404,2851,2404,6706,0,5,0,0,0,True,3,0,False,False,False,False,False,True,0,7309,6650,0,BOTTOM,0,0,1,1055,3042,3133,3067,3057,3158,3363,13,0,1,BOTTOM,0,0,1,427,13315,3112,5200,0,0,0,0,0,0,0,0,9,0,71238,6915,7957,5675,0,0,CARRY,0,180,15,19,9,2,12,2,4,217,Kai sa1,False,200,BOTTOM,0,1482,88963,10028,0,13392,684,0,149,6,88,1,0,4410,0,234,0,0,6,0,0,11,0,0,7,False,NA1_4563933983
0,0,8,0,0,0,0,8116,11,99,Lux,0,0,9,791,1391,791,6335,0,7,3,0,0,True,1,10,False,False,False,False,False,True,0,6712,6160,0,UTILITY,0,0,1,3853,2031,1028,3020,6655,1052,3364,21,0,1,BOTTOM,0,0,1,588,37582,10256,4205,0,0,0,0,0,0,0,2,10,0,2043,675,6938,5530,0,0,SUPPORT,0,30,20,97,10,3,4,3,3,326,dewek,False,200,UTILITY,42,1482,40122,11430,1146,11292,0,0,36,192,141,0,0,497,497,148,0,0,6,0,0,43,4,6,17,False,NA1_4563933983
1,2,1,0,0,0,0,12726,14,518,Neeko,0,2,3,8723,8723,8723,10978,0,9,0,0,0,True,5,0,False,True,False,False,False,False,0,10407,10210,0,TOP,0,0,0,3115,3006,3181,3124,0,0,3340,21,0,3,TOP,0,0,1,224,70346,10115,3303,0,0,0,0,0,0,0,1,1,0,52410,6521,12634,5642,0,0,SOLO,0,45,67,52,7,4,12,4,4,282,Crash Gordon,False,100,TOP,33,1526,126632,16636,0,17886,318,0,177,245,254,1,0,3875,0,1947,1,3,1,0,0,12,0,0,7,True,NA1_4563897448
2,4,5,0,1,0,5,15551,16,17,Teemo,0,2,2,2628,55560,2628,9005,0,1,1,1,3,True,0,1,False,False,False,False,False,False,0,12819,10575,0,JUNGLE,0,0,0,6653,3115,3020,3165,0,0,3364,11,2,9,JUNGLE,0,5,2,1083,167413,12311,1441,0,167,0,0,1,0,0,8,2,0,54334,2555,14574,5434,0,0,NONE,0,84,33,0,41,3,4,17,11,323,mortizhern6,False,100,JUNGLE,16,1526,268820,16078,0,16551,525,0,40,848,38,1,0,47072,1210,534,3,4,1,0,0,34,1,4,3,True,NA1_4563897448
0,3,5,0,0,0,6,14140,15,62,MonkeyKing,0,0,1,4999,15015,4999,19710,0,1,0,2,1,True,8,0,False,False,False,False,False,False,1,11545,10100,0,MIDDLE,1,1,0,1055,1037,6632,3047,3748,1037,3340,15,1,7,MIDDLE,0,6,2,575,11185,1644,4552,0,4,0,0,0,0,0,3,3,0,84489,13201,17082,7,0,0,SOLO,0,93,32,39,12,5,14,4,4,41,Chonky Chonk,False,100,MIDDLE,3,1526,104573,15627,0,22862,6151,0,165,14,27,1,0,8897,781,1226,3,4,1,0,0,12,0,1,8,True,NA1_4563897448
0,0,11,0,0,0,3,12174,14,235,Senna,0,0,3,4661,9882,4661,10776,0,1,1,0,0,True,7,0,False,False,False,False,False,False,0,9902,8125,0,UTILITY,0,0,0,3864,0,3006,6692,3179,3086,3364,14,2,5,BOTTOM,446,3,1,518,0,0,2556,0,0,0,0,1,0,0,2,4,0,76602,22711,12329,4928,0,0,SUPPORT,0,70,38,24,9,3,4,5,7,262,asukachang,False,100,UTILITY,37,1526,76622,22711,1204,15445,17678,7157,37,233,16,4,0,20,0,559,2,4,1,0,0,39,1,11,9,True,NA1_4563897448
0,1,11,0,0,0,1,11157,13,223,TahmKench,0,0,2,2608,6270,2608,35064,0,2,1,0,0,True,0,0,False,False,False,False,False,False,0,9466,8375,0,BOTTOM,0,0,0,3084,3047,3076,3068,0,1054,3340,16,1,3,BOTTOM,4,2,1,635,37208,10133,5882,0,0,1,0,1,0,0,1,5,0,24542,3291,19858,5430,0,0,CARRY,0,97,18,8,7,3,4,6,14,257,Ãshes,False,100,BOTTOM,28,1526,64551,14460,1752,27583,7632,637,131,178,49,4,0,2801,1036,1841,0,2,1,0,0,19,1,1,5,True,NA1_4563897448
0,5,2,0,0,0,0,11930,14,122,Darius,0,10,2,2168,3303,2168,33929,0,6,1,0,0,True,3,1,False,False,False,True,False,False,0,10281,10718,0,TOP,0,0,1,3078,3110,1057,3066,3076,3047,3340,21,1,7,TOP,4,5,1,848,672,249,12704,0,4,0,1,0,0,0,6,6,0,96563,16529,16051,907,0,0,SOLO,0,64,75,23,6,6,6,5,4,30,Quaedine,False,200,TOP,31,1526,100337,19880,0,29596,3473,0,139,458,173,1,0,3101,3101,840,1,1,10,0,0,18,1,0,9,False,NA1_4563897448
0,1,1,2,0,0,0,12279,14,777,Yone,0,2,1,210,2066,210,17095,0,8,0,0,0,True,3,0,False,False,False,False,False,False,0,7767,6475,0,MIDDLE,0,0,1,1055,3006,6673,1037,1018,0,3363,13,0,2,MIDDLE,353,0,1,430,15430,2550,5984,0,6,0,1,0,0,0,2,8,0,86042,7246,14022,4881,0,0,SOLO,0,186,66,35,7,3,4,4,14,52,ResidualNonsence,False,200,MIDDLE,18,1526,107627,11956,0,20774,1329,0,146,78,225,1,0,6153,2159,767,0,0,10,0,0,13,0,0,9,False,NA1_4563897448
0,0,3,0,0,0,0,7938,11,222,Jinx,0,0,3,366,781,366,6188,0,6,1,0,0,True,4,1,False,False,False,False,False,False,0,6852,6500,0,BOTTOM,0,0,1,1055,6672,2055,3006,1043,1036,3340,16,0,0,BOTTOM,391,0,0,372,593,261,5213,0,0,0,1,0,0,0,1,9,0,73437,15171,8095,925,0,0,CARRY,0,100,31,11,7,3,4,5,7,416,ZhengoftheZen,False,200,BOTTOM,13,1526,80474,16086,0,13609,2160,740,132,45,154,4,0,6443,653,300,0,0,10,0,0,10,2,0,7,False,NA1_4563897448
1,0,4,0,0,0,0,7050,10,40,Janna,0,5,5,130,130,130,9378,0,4,2,0,0,True,6,1,False,False,False,False,False,False,0,5716,5150,0,UTILITY,0,0,1,3916,3158,6617,3853,1004,1004,3364,17,0,1,BOTTOM,0,0,1,1104,12248,4769,4946,0,0,0,1,0,0,0,12,10,0,2439,1263,9416,4804,0,0,SUPPORT,0,79,32,54,4,4,4,5,3,315,skoliro201,False,200,UTILITY,59,1526,14688,6033,4211,14453,4939,3194,7,413,135,5,0,0,0,90,0,0,10,0,0,22,2,1,14,False,NA1_4563897448
0,0,4,0,0,0,0,18042,17,84,Akali,0,7,2,6330,6375,6330,29427,0,17,0,0,0,True,0,0,False,False,False,False,False,False,0,13387,11550,0,TOP,1,2,0,3152,4645,3157,3020,1082,0,3340,25,0,5,TOP,0,0,1,286,123041,21248,10009,0,12,0,0,0,0,0,2,1,0,17737,1674,32535,1154,0,0,SOLO,0,180,35,88,23,6,4,9,14,194,Leagueis4Pxssyz,False,100,TOP,6,2348,148912,25826,0,46315,298,0,167,154,579,1,0,8133,2904,3770,3,3,3,0,0,24,0,3,10,True,NA1_4563856486
0,1,12,0,0,0,4,19600,18,142,Zoe,0,14,3,4916,12195,4916,17159,0,8,1,0,0,True,10,2,False,False,False,False,False,False,0,14645,13525,1,MIDDLE,0,0,0,3157,4645,3020,1058,6655,1058,3340,22,2,9,MIDDLE,50,4,1,375,121574,29276,8602,0,8,0,0,1,0,0,7,3,0,19285,2460,18326,5692,0,0,SOLO,0,316,40,62,24,6,4,10,14,441,OwlPhoenix221,False,100,MIDDLE,67,2348,159147,42115,0,28475,3792,202,160,340,284,2,0,18287,10378,1546,0,2,3,0,0,23,1,0,16,True,NA1_4563856486
0,0,4,0,0,0,2,20541,18,360,Samira,0,3,1,7441,39553,7441,41210,0,4,0,3,1,True,2,0,False,True,False,False,False,False,0,19673,17600,0,BOTTOM,1,2,0,3031,6673,3047,6676,3072,3036,3340,24,4,20,BOTTOM,865,13,2,1275,15351,3669,7735,0,20,0,0,0,0,0,9,4,0,231235,35187,27594,4293,0,0,CARRY,0,148,23,37,9,6,4,8,7,457,i snort coke,False,100,BOTTOM,8,2348,260727,41959,0,35695,6163,520,208,129,202,3,0,14141,3103,366,3,5,3,0,0,17,0,2,12,True,NA1_4563856486
1,2,22,0,0,0,2,18349,17,99,Lux,0,0,9,4936,18427,4936,12880,0,4,6,0,0,True,0,1,True,False,False,False,False,False,0,13608,11600,0,UTILITY,1,2,0,3041,3853,3157,6655,3020,1058,3364,26,3,9,BOTTOM,0,4,1,575,103554,44737,3455,0,2,1,0,1,0,0,2,5,0,5349,1996,10895,3466,0,0,SUPPORT,0,98,85,278,28,4,4,7,14,438,the real zezima,False,100,UTILITY,89,2348,114207,50471,9432,14642,1714,0,39,321,130,1,0,5303,3737,292,3,5,3,0,0,91,6,12,37,True,NA1_4563856486
0,0,1,0,0,0,0,16087,16,62,MonkeyKing,0,7,1,4711,4711,4711,53780,0,8,0,1,0,True,4,0,False,False,False,True,False,False,0,15617,15600,0,TOP,0,0,3,3053,3071,6632,3065,3111,3133,3340,24,4,13,TOP,0,3,2,510,28045,6053,36070,0,4,0,1,0,0,0,5,6,0,96804,27565,18500,5580,0,0,SOLO,0,103,32,86,38,5,12,5,4,103,Lotuss RX,False,200,TOP,24,2348,133607,34163,0,60529,12171,0,136,82,356,1,0,8758,544,5958,2,2,11,0,0,21,0,1,11,False,NA1_4563856486
0,0,7,0,0,0,0,17875,17,203,Kindred,0,3,7,0,10405,0,24251,0,15,5,1,1,True,0,0,False,False,False,False,False,False,0,15233,15125,0,JUNGLE,0,0,3,6671,3031,3006,6676,3094,1036,3364,28,3,11,JUNGLE,618,2,2,575,36276,8841,28813,0,152,0,1,0,0,0,2,7,0,194248,20787,17644,3891,1,0,NONE,0,215,70,49,10,6,4,17,11,491,JellyfishWish,False,200,JUNGLE,12,2348,257010,31780,0,52151,12949,6436,73,237,575,15,0,26484,2151,5693,0,0,11,0,0,33,5,5,6,False,NA1_4563856486
0,3,10,0,0,0,0,17587,17,3,Galio,0,2,3,1626,1626,1626,67196,0,9,0,0,0,True,3,0,False,False,False,False,False,False,2,12088,11700,0,MIDDLE,0,0,3,3157,6656,3111,4637,4630,1054,3363,26,2,5,MIDDLE,0,2,1,532,144198,22404,24046,0,4,0,1,0,0,0,9,8,0,5965,635,18328,23,0,0,SOLO,0,95,34,39,8,6,4,6,14,470,Go Defend,False,200,MIDDLE,61,2348,154587,24063,2553,48714,2281,0,182,192,343,1,0,4423,1024,6340,0,1,11,0,0,21,0,1,12,False,NA1_4563856486
0,0,6,0,0,0,1,16761,17,51,Caitlyn,0,2,4,2330,2330,2330,11879,0,8,1,0,0,True,2,1,False,False,False,False,False,False,0,13335,12875,0,BOTTOM,0,0,3,3036,3006,3031,6670,3094,1037,3363,25,0,3,BOTTOM,882,0,1,461,4378,1700,22859,0,8,0,1,0,0,0,0,9,0,197931,15625,9149,5692,0,0,CARRY,0,52,43,26,5,6,4,8,7,299,Schwackd,False,200,BOTTOM,24,2348,202310,17326,0,34489,6395,1028,234,90,295,3,0,0,0,2480,1,1,11,0,0,26,2,3,12,False,NA1_4563856486
0,1,10,0,0,0,0,14812,16,235,Senna,0,3,4,510,510,510,11778,0,15,2,0,0,True,5,3,False,False,False,False,False,False,7,9825,10850,0,UTILITY,0,0,3,3864,3179,6672,3123,3009,1018,3364,28,0,1,BOTTOM,456,0,1,306,0,0,20226,0,0,0,1,0,0,0,4,10,0,62720,16885,9964,5580,0,0,SUPPORT,0,71,59,22,10,8,3,6,4,358,Juancho D,False,200,UTILITY,38,2348,64339,16885,2170,33991,14950,4336,53,270,357,5,0,1619,0,3800,0,0,11,0,0,75,2,17,27,False,NA1_4563856486
0,3,2,0,0,0,0,12718,14,266,Aatrox,0,6,3,2469,3822,2469,19810,0,6,2,0,0,True,7,0,False,False,False,False,False,False,0,8856,8450,1,TOP,0,0,1,6630,3047,3123,1036,1053,3077,3340,18,0,2,TOP,0,0,1,387,0,0,11684,0,0,0,1,0,0,0,3,1,0,113635,14850,14818,5692,0,0,SOLO,0,187,36,89,8,4,4,2,12,441,OwlPhoenix221,False,100,TOP,14,1560,120505,14850,0,26979,8283,0,162,143,152,1,0,6870,0,476,1,1,9,0,0,20,2,1,10,False,NA1_4563830476
0,2,1,4,0,0,1,14663,15,13,Ryze,0,1,3,2067,2410,2067,16283,0,5,1,0,0,True,11,0,False,False,False,False,False,False,5,9231,8260,0,MIDDLE,0,0,1,3040,6657,3108,3158,1052,0,3340,18,0,2,MIDDLE,0,0,1,357,143286,15995,16051,0,0,0,1,0,0,0,0,3,0,6392,263,8942,22,1,0,SOLO,0,240,53,339,5,5,4,4,12,42,spring bear,False,100,MIDDLE,16,1560,149679,16258,0,27306,4695,0,211,71,167,1,0,0,0,2311,0,0,9,0,0,17,1,2,9,False,NA1_4563830476
0,7,5,0,0,0,0,10211,13,222,Jinx,0,1,3,3239,7435,3239,6226,0,6,0,0,0,True,0,1,True,False,False,False,False,False,0,10257,10025,0,BOTTOM,0,0,1,6672,3006,3046,1038,1018,1037,3340,20,1,7,BOTTOM,489,6,1,490,386,106,8637,0,8,0,1,0,0,0,2,4,0,106120,18596,5864,3889,0,0,CARRY,0,108,36,6,8,4,4,5,7,309,Laisox,False,100,BOTTOM,8,1560,113733,20702,0,15070,1277,628,149,70,155,3,0,7226,2000,568,2,2,9,0,0,15,0,4,6,False,NA1_4563830476
0,0,7,0,0,0,0,8204,11,25,Morgana,0,11,5,653,721,653,6809,0,8,3,0,0,True,5,0,False,True,False,False,False,False,0,8186,7775,0,UTILITY,0,0,1,3853,3157,0,3020,6653,0,3364,22,2,6,BOTTOM,0,2,1,314,19163,9848,9578,0,0,0,1,0,0,0,0,5,0,2930,1256,5851,5169,0,0,SUPPORT,0,34,35,16,5,4,4,4,14,110,ShinySock,False,100,UTILITY,35,1560,22483,11494,749,16263,1541,0,14,56,206,1,0,390,390,833,0,1,9,0,0,30,3,4,11,False,NA1_4563830476
0,0,2,0,0,0,2,15100,16,24,Jax,0,3,5,11138,15628,11138,31447,0,7,4,0,0,True,3,0,False,False,False,True,False,False,0,13146,11500,0,TOP,0,1,0,3153,1083,0,3158,3110,6632,3340,24,2,7,TOP,0,2,1,421,67540,10179,5410,0,12,0,0,0,0,0,3,6,0,114715,15520,26213,682,0,0,SOLO,0,62,101,77,9,5,4,4,12,436,Fab69,False,200,TOP,20,1560,182255,25700,0,31624,5876,0,183,341,212,1,0,0,0,0,4,5,3,0,0,16,4,1,10,True,NA1_4563830476
0,0,9,1,1,0,4,12836,14,77,Udyr,0,6,6,153,19656,153,42914,0,2,4,0,2,True,1,0,False,False,False,False,False,False,0,11050,9775,0,JUNGLE,0,0,0,4637,2055,6660,1031,3009,6665,3364,20,2,6,JUNGLE,0,4,1,496,83382,6422,12617,0,132,0,0,1,0,0,16,7,0,48251,3472,17852,3456,0,0,NONE,0,69,57,44,117,16,11,6,6,362,Brent Keo,False,200,JUNGLE,26,1560,166447,10777,0,31635,6574,0,35,1565,48,1,0,34813,882,1165,0,1,3,0,0,20,5,2,5,True,NA1_4563830476
0,1,8,0,0,0,6,17155,17,34,Anivia,0,10,4,9174,12055,9174,10499,0,0,2,0,0,True,2,1,False,False,False,False,False,False,0,12732,10950,0,MIDDLE,0,1,0,1056,3040,6657,3111,3157,1028,3363,22,1,6,MIDDLE,0,6,1,0,152927,18005,9567,0,15,0,0,1,0,0,11,8,0,12508,1773,6510,591,1,0,SOLO,0,129,24,106,121,7,14,2,4,608,Wild Impala,False,200,MIDDLE,47,1560,168198,22542,0,16253,6598,0,203,1349,0,1,0,2763,2763,176,3,6,3,0,0,24,2,4,8,True,NA1_4563830476
0,0,7,0,0,0,0,11431,13,145,Kaisa,0,1,2,2521,16367,2521,11294,0,8,0,0,1,True,3,0,False,False,False,False,False,False,0,11359,9625,0,BOTTOM,1,1,0,6672,3006,3115,3051,1037,0,3340,18,2,8,JUNGLE,417,3,1,385,29031,6687,6979,0,20,0,0,0,0,0,1,9,0,89778,9974,12554,3545,0,0,NONE,0,45,33,71,3,3,4,4,7,64,Tsylowleyn,False,200,BOTTOM,0,1560,128545,18062,0,20139,4589,559,140,49,158,3,0,9735,1400,604,1,2,3,0,0,9,0,0,5,True,NA1_4563830476
0,4,13,0,0,0,0,10111,13,99,Lux,0,2,6,2376,5526,2376,8031,0,5,3,0,0,True,2,0,False,False,False,False,False,False,0,9084,8075,0,UTILITY,0,1,0,3853,6655,3020,4628,0,0,3364,19,1,4,BOTTOM,0,2,1,516,35531,14534,3930,0,0,1,0,1,0,0,1,10,0,2963,771,8217,3788,0,0,SOLO,0,44,42,153,10,5,14,5,4,101,redmooninvenus,False,200,UTILITY,28,1560,39238,16050,4626,12781,1136,0,21,160,131,1,0,744,744,633,1,4,3,0,0,55,3,4,22,True,NA1_4563830476
1,4,9,0,0,0,2,23826,18,41,Gangplank,0,26,1,5774,12038,5774,24495,0,5,1,0,0,True,7,0,False,False,False,False,False,False,1,19081,15215,2,TOP,1,2,1,3033,6693,6675,3508,3047,3134,3364,24,3,11,TOP,1513,4,1,885,13715,4489,8771,0,21,1,0,1,0,0,8,1,0,282156,24812,18763,503,1,0,SOLO,0,195,35,169,12,7,14,5,4,365,Zizibitecouille,False,100,TOP,10,2234,320150,36243,0,28711,10624,0,246,310,189,1,0,24278,6941,1176,3,3,7,0,0,23,1,2,10,True,NA1_4563113596
1,2,13,0,0,0,0,23622,18,30,Karthus,0,7,2,3005,13647,3005,26340,0,9,0,0,0,True,1,0,False,False,False,False,False,False,0,18528,20340,0,MIDDLE,1,2,1,3089,3040,3157,4645,6655,3020,3340,21,1,5,MIDDLE,0,2,1,659,316064,41506,13444,0,36,0,0,0,0,0,12,3,0,7233,558,14543,5642,0,0,SOLO,0,486,29,195,13,8,3,5,4,626,the legend 32,False,100,MIDDLE,15,2234,325974,44254,0,30115,566,0,295,155,338,1,0,2677,2189,2126,2,2,7,0,0,25,0,2,14,True,NA1_4563113596
0,0,4,0,0,0,2,16078,16,51,Caitlyn,0,0,5,6707,28528,6707,10506,0,4,4,1,0,True,2,0,False,False,False,False,False,False,0,14359,13000,0,BOTTOM,1,2,1,3031,6672,3006,3033,3155,0,3363,24,3,8,BOTTOM,1892,4,2,1517,470,310,9985,0,4,0,0,1,0,0,0,4,0,174992,13936,7601,5688,0,0,CARRY,0,52,30,10,6,1,4,4,7,419,killerkid7854,False,100,BOTTOM,1,2234,186297,15296,0,18054,2809,289,229,29,178,3,0,10833,1049,467,3,4,7,0,0,11,4,3,4,True,NA1_4563113596
3,33,9,1,0,0,0,16889,17,32,Amumu,0,13,5,0,7012,0,31280,0,3,2,1,0,True,25,0,False,False,False,False,False,False,20,11505,10150,2,UTILITY,0,1,1,3860,3001,3111,3075,3068,0,3364,23,2,9,BOTTOM,59,4,2,1424,33489,11653,8828,0,0,0,0,1,0,0,27,5,0,8934,1410,12614,4833,0,0,SUPPORT,0,45,62,46,13,6,14,6,4,254,0Miyu0,False,100,UTILITY,40,2234,57750,16568,0,24953,2383,231,57,86,89,5,0,15325,3504,3510,0,0,7,0,0,85,2,8,32,True,NA1_4563113596
0,3,3,0,0,0,0,21359,18,23,Tryndamere,0,9,2,12274,21503,12274,50238,0,6,0,0,0,True,6,5,False,True,False,False,False,False,5,17467,17400,0,TOP,1,1,3,3140,3006,3074,6675,6694,6672,3340,31,3,8,TOP,764,2,1,760,0,0,20990,1,32,0,1,0,0,0,2,6,0,257270,18982,21214,550,0,0,SOLO,0,45,23,165,11,7,6,5,4,195,TFBaam,False,200,TOP,8,2234,275663,21338,0,48426,12000,0,242,58,306,1,0,18393,2355,6220,4,4,9,0,1,19,0,0,12,False,NA1_4563113596
1,12,4,0,1,0,0,15091,16,120,Hecarim,0,11,7,0,21690,0,29577,0,7,5,0,0,True,8,1,False,False,False,False,False,False,5,12727,12100,0,JUNGLE,0,0,3,6692,3042,3158,3161,1031,2055,3364,27,0,2,JUNGLE,294,0,1,855,21792,2080,17277,0,152,0,1,0,1,0,11,7,0,172746,8216,25352,4407,0,0,NONE,0,319,64,78,9,19,11,3,6,437,Kemonomimi,False,200,JUNGLE,15,2234,235319,11004,0,46181,10056,0,56,252,315,1,0,40781,706,3552,0,0,9,0,0,42,6,5,15,False,NA1_4563113596
0,0,6,0,0,0,0,18046,17,54,Malphite,0,18,1,1286,1286,1286,28964,0,10,0,0,0,True,15,0,False,False,False,False,False,False,1,12827,12300,0,MIDDLE,0,0,3,2033,6655,4645,3020,3089,3108,3340,20,0,5,MIDDLE,0,0,1,523,97952,19670,13574,0,8,0,1,0,0,0,1,8,0,43203,1802,16022,536,0,0,SOLO,0,62,49,60,13,5,14,6,4,174,clap1111,False,200,MIDDLE,30,2234,145364,22675,0,31464,1869,0,202,620,376,1,0,4207,1202,1867,0,0,9,0,0,23,0,2,11,False,NA1_4563113596
0,1,4,1,0,0,1,17513,17,81,Ezreal,0,12,2,4480,5289,4480,10303,0,5,0,0,0,True,0,1,False,False,False,True,False,False,0,15414,14550,1,BOTTOM,0,0,3,6694,3158,6672,3508,6675,1033,3363,24,1,4,BOTTOM,576,2,1,993,17099,4211,11882,0,14,0,1,0,0,0,0,9,0,191828,10801,9546,5212,0,0,CARRY,0,290,14,20,10,3,4,2,3,92,wIhPkTKing,False,200,BOTTOM,2,2234,229879,15913,0,23625,3069,0,269,45,217,1,0,20951,899,2195,2,2,9,0,0,16,0,1,9,False,NA1_4563113596
0,0,3,0,0,0,1,13855,15,143,Zyra,0,4,4,1107,4522,1107,6655,0,11,1,0,0,True,0,0,False,False,True,False,False,False,3,10508,9775,0,UTILITY,0,0,3,3853,6653,3020,3916,3116,4632,3364,19,0,3,BOTTOM,0,0,1,489,77870,21607,13510,0,0,0,1,0,0,0,0,10,0,5873,310,6155,2088,0,0,SUPPORT,0,94,110,60,11,7,14,5,4,432,Captain Schmeat,False,200,UTILITY,55,2234,85188,23363,0,21076,1380,0,46,474,347,1,0,1445,1445,1410,0,2,9,0,0,88,1,6,37,False,NA1_4563113596
0,0,13,0,0,0,0,18266,17,516,Ornn,0,2,1,4324,10690,4324,55516,0,3,0,0,0,True,17,3,False,False,False,False,False,True,0,12255,11780,0,TOP,0,1,0,7026,3110,3068,3076,1057,3047,3363,25,1,2,TOP,3,2,1,816,73652,8557,4738,0,0,0,0,0,0,0,9,1,0,68414,4316,21183,1388,0,0,SOLO,0,70,71,35,12,3,4,5,12,403,biigworrm,False,100,TOP,25,1968,146311,13122,0,32281,8166,0,215,709,72,1,0,4245,247,6359,1,4,5,0,0,25,0,2,10,True,NA1_4562953794
0,1,6,0,0,0,3,14258,15,166,Akshan,0,6,0,4899,11277,4899,11979,0,6,0,3,1,True,6,0,False,True,False,False,False,True,0,13753,12100,0,MIDDLE,0,1,0,7007,3006,3153,2420,1031,3124,3340,19,3,11,MIDDLE,351,5,2,571,9084,2513,5257,0,8,0,0,0,1,0,24,3,0,123737,18464,12140,905,0,0,SOLO,0,116,27,92,6,5,4,7,14,36,Flsefer,False,100,MIDDLE,5,1968,142151,24783,0,19108,3077,0,181,66,150,1,0,9328,3806,1710,2,5,5,0,0,20,0,3,10,True,NA1_4562953794
1,0,8,2,0,0,3,14689,15,119,Draven,0,2,10,6911,20145,6911,10824,0,7,3,1,0,True,10,1,True,False,False,False,False,True,1,15303,14775,0,BOTTOM,1,1,0,7008,3031,3033,3006,3026,0,3363,36,3,8,BOTTOM,1369,3,3,581,0,0,3807,0,20,0,0,0,0,0,5,4,0,193542,18515,13031,5636,0,0,CARRY,0,92,120,19,10,3,1,4,4,89,Plowanakwa,False,100,BOTTOM,10,1968,201785,19302,0,17965,701,0,210,100,159,1,1,8242,786,1126,2,5,5,0,0,20,3,4,12,True,NA1_4562953794
0,0,15,0,0,0,1,11953,14,32,Amumu,0,2,8,1024,4775,1024,15484,0,7,3,0,0,True,6,0,True,False,False,False,False,True,3,8467,7100,0,UTILITY,0,1,0,7026,3047,3082,3860,1011,2055,3364,28,0,2,BOTTOM,0,0,1,392,17487,6768,5724,0,0,0,0,0,0,1,0,5,0,4791,510,10051,4027,0,0,SUPPORT,0,28,23,24,8,3,4,4,14,262,MGSpy,False,100,UTILITY,35,1968,30775,8785,0,17006,1817,212,37,85,110,4,0,8495,1506,1230,0,4,5,0,0,67,4,3,35,True,NA1_4562953794
